"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"4736","P8","Southern Delta","South Delta",2016,2016-12-08,2016-12-08 13:55:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",15,2276.09
"4737","P8","Southern Delta","South Delta",2016,2016-12-08,2016-12-08 13:55:00,"Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",9,1365.65
"4738","D8",NA,NA,2016,2016-12-09,2016-12-09 11:02:00,"cf. Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",7,6373.04
"4739","D8",NA,NA,2016,2016-12-09,2016-12-09 11:02:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",19,17298.26
"4740","D8",NA,NA,2016,2016-12-09,2016-12-09 11:02:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",623,567200.87
"4741","D8",NA,NA,2016,2016-12-09,2016-12-09 11:02:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",1,910.43
"4742","D8",NA,NA,2016,2016-12-09,2016-12-09 11:02:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,910.43
"4743","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,758.7
"4744","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,758.7
"4745","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",3,2276.09
"4746","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",462,350517.39
"4747","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",1,758.7
"4748","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"Nitzschia cf. sigma","Nitzschia",NA,"Pennate Diatom",1,758.7
"4749","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,758.7
"4750","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",2,1517.39
"4751","D4","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 12:25:00,"Planothidium sp.","Planothidium",NA,"Pennate Diatom",1,758.7
"4752","D22","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 13:50:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,1820.87
"4753","D22","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 13:50:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",11,10014.78
"4754","D22","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 13:50:00,"cf. Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",12,10925.22
"4755","D22","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 13:50:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",15,13656.52
"4756","D22","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 13:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",800,728347.83
"4757","D22","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 13:50:00,"Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",1,910.43
"4758","D22","Lower Sacramento","Lower Sac",2016,2016-12-09,2016-12-09 13:50:00,"Trachelomonas sp.","Trachelomonas",NA,"Euglenoid",1,910.43
"4759","D7",NA,NA,2016,2016-12-12,2016-12-12 12:25:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",1,1820.87
"4760","D7",NA,NA,2016,2016-12-12,2016-12-12 12:25:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",8,14566.96
"4761","D7",NA,NA,2016,2016-12-12,2016-12-12 12:25:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",15,27313.04
"4762","D7",NA,NA,2016,2016-12-12,2016-12-12 12:25:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",650,1183565.22
"4763","D41A",NA,NA,2016,2016-12-13,2016-12-13 10:10:00,"cf. Achnanthes sp.","Achnanthes",NA,"Pennate Diatom",1,455.22
"4764","D41A",NA,NA,2016,2016-12-13,2016-12-13 10:10:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,455.22
"4765","D41A",NA,NA,2016,2016-12-13,2016-12-13 10:10:00,"cf. Synechococcus sp.","Synechococcus",NA,"Cyanobacterium",9,4096.96
"4766","D41A",NA,NA,2016,2016-12-13,2016-12-13 10:10:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",636,289518.26
"4767","D41A",NA,NA,2016,2016-12-13,2016-12-13 10:10:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",2,910.43
"4768","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,202.32
"4769","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"cf. Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",12,1213.91
"4770","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",3,303.48
"4771","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",20,2023.19
"4772","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",1382,139802.32
"4773","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",2,202.32
"4774","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"Nitzschia palea","Nitzschia",NA,"Pennate Diatom",2,202.32
"4775","D41",NA,NA,2016,2016-12-13,2016-12-13 11:45:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,101.16
"4776","D6",NA,NA,2016,2016-12-13,2016-12-13 14:50:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",3,455.22
"4777","D6",NA,NA,2016,2016-12-13,2016-12-13 14:50:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",9,1365.65
"4778","D6",NA,NA,2016,2016-12-13,2016-12-13 14:50:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",3,455.22
"4779","D6",NA,NA,2016,2016-12-13,2016-12-13 14:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",1362,206668.7
"4780","D6",NA,NA,2016,2016-12-13,2016-12-13 14:50:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",2,303.48
"4781","D6",NA,NA,2016,2016-12-13,2016-12-13 14:50:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,151.74
"4782","D6",NA,NA,2016,2016-12-13,2016-12-13 14:50:00,"Nitzschia inconspicua","Nitzschia",NA,"Pennate Diatom",1,151.74
"4783","C9","Southern Delta","South Delta",2017,2017-01-03,2017-01-03 11:15:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",3,923.82
"4784","C9","Southern Delta","South Delta",2017,2017-01-03,2017-01-03 11:15:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",3,923.82
"4785","C9","Southern Delta","South Delta",2017,2017-01-03,2017-01-03 11:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",600,184764.71
"4786","C9","Southern Delta","South Delta",2017,2017-01-03,2017-01-03 11:15:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,615.88
"4787","C9","Southern Delta","South Delta",2017,2017-01-03,2017-01-03 11:15:00,"Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",1,307.94
"4788","C10A",NA,NA,2017,2017-01-03,2017-01-03 13:00:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",1,189.67
"4789","C10A",NA,NA,2017,2017-01-03,2017-01-03 13:00:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",8,1517.39
"4790","C10A",NA,NA,2017,2017-01-03,2017-01-03 13:00:00,"cf. Planktolyngbya limnetica","Planktolyngbya",NA,"Cyanobacterium",2,379.35
"4791","C10A",NA,NA,2017,2017-01-03,2017-01-03 13:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",402,76248.91
"4792","C10A",NA,NA,2017,2017-01-03,2017-01-03 13:00:00,"Chroococcus minimus","Chroococcus",NA,"Cyanobacterium",2,379.35
"4793","C10A",NA,NA,2017,2017-01-03,2017-01-03 13:00:00,"Navicula rostellata","Navicula",NA,"Pennate Diatom",1,189.67
"4794","C10A",NA,NA,2017,2017-01-03,2017-01-03 13:00:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",1,189.67
"4795","D24","Lower Sacramento","Lower Sac",2017,2017-01-04,2017-01-04 09:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",5,2309.56
"4796","D24","Lower Sacramento","Lower Sac",2017,2017-01-04,2017-01-04 09:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",619,285923.38
"4797","D24","Lower Sacramento","Lower Sac",2017,2017-01-04,2017-01-04 09:45:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,461.91
"4798","D24","Lower Sacramento","Lower Sac",2017,2017-01-04,2017-01-04 09:45:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,923.82
"4799","D24","Lower Sacramento","Lower Sac",2017,2017-01-04,2017-01-04 09:45:00,"Fragilaria sp.","Fragilaria",NA,"Pennate Diatom",1,461.91
"4800","D24","Lower Sacramento","Lower Sac",2017,2017-01-04,2017-01-04 09:45:00,"Planothidium frequentissimum","Planothidium",NA,"Pennate Diatom",1,461.91
"4801","C3A","Upper Sacramento","Upper Sac",2017,2017-01-04,2017-01-04 10:45:00,"cf. Glaucospira sp.","Glaucospira",NA,"Cyanobacterium",1,455.22
"4802","C3A","Upper Sacramento","Upper Sac",2017,2017-01-04,2017-01-04 10:45:00,"cf. Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,455.22
"4803","C3A","Upper Sacramento","Upper Sac",2017,2017-01-04,2017-01-04 10:45:00,"cf. Planktolyngbya limnetica","Planktolyngbya",NA,"Cyanobacterium",3,1365.65
"4804","C3A","Upper Sacramento","Upper Sac",2017,2017-01-04,2017-01-04 10:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",13,5917.83
"4805","C3A","Upper Sacramento","Upper Sac",2017,2017-01-04,2017-01-04 10:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",824,375099.13
"4806","C3A","Upper Sacramento","Upper Sac",2017,2017-01-04,2017-01-04 10:45:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,910.43
"4807","D12","Lower San Joaquin","Lower SJ",2017,2017-01-05,2017-01-05 08:40:00,"cf. Monoraphidium tortile","Monoraphidium",NA,"Green Alga",1,1026.47
"4808","D12","Lower San Joaquin","Lower SJ",2017,2017-01-05,2017-01-05 08:40:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",3,3079.41
"4809","D12","Lower San Joaquin","Lower SJ",2017,2017-01-05,2017-01-05 08:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",435,446514.71
"4810","D12","Lower San Joaquin","Lower SJ",2017,2017-01-05,2017-01-05 08:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,1026.47
"4811","D12","Lower San Joaquin","Lower SJ",2017,2017-01-05,2017-01-05 08:40:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",3,3079.41
"4812","D12","Lower San Joaquin","Lower SJ",2017,2017-01-05,2017-01-05 08:40:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",3,3079.41
"4813","D12","Lower San Joaquin","Lower SJ",2017,2017-01-05,2017-01-05 08:40:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",2,2052.94
"4814","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"cf. Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",1,1847.65
"4815","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",9,16628.82
"4816","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",596,1101197.65
"4817","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,1847.65
"4818","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,1847.65
"4819","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",5,9238.24
"4820","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",2,3695.29
"4821","D19","Franks Tract","Franks",2017,2017-01-05,2017-01-05 09:55:00,"Pseudanabaena sp.","Pseudanabaena",NA,"Cyanobacterium",1,1847.65
"4822","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",2,910.43
"4823","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"cf. Chloroidium ellipsoideum","Chloroidium",NA,"Green Alga",5,2276.09
"4824","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",2,910.43
"4825","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"cf. Planktolyngbya limnetica","Planktolyngbya",NA,"Cyanobacterium",3,1365.65
"4826","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",751,341868.26
"4827","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",2,910.43
"4828","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",3,1365.65
"4829","D28A","Old and Middle river","OMR",2017,2017-01-05,2017-01-05 10:55:00,"Synedra cf. ulna","Synedra",NA,"Pennate Diatom",1,455.22
"4830","D16","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:00:00,"cf. Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",1,455.22
"4831","D16","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",554,252190.43
"4832","D16","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:00:00,"Chroococcus minimus","Chroococcus",NA,"Cyanobacterium",2,910.43
"4833","D16","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:00:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,910.43
"4834","D16","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:00:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",3,1365.65
"4835","D26","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:50:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",14,10621.74
"4836","D26","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",404,306513.04
"4837","D26","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:50:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,758.7
"4838","D26","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:50:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",8,6069.57
"4839","D26","Lower San Joaquin","Lower SJ",2017,2017-01-06,2017-01-06 08:50:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,758.7
"4840","MD10A","Eastern Delta","East Delta",2017,2017-01-06,2017-01-06 10:15:00,"cf. Navicula sp.","Navicula",NA,"Pennate Diatom",3,5462.61
"4841","MD10A","Eastern Delta","East Delta",2017,2017-01-06,2017-01-06 10:15:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",8,14566.96
"4842","MD10A","Eastern Delta","East Delta",2017,2017-01-06,2017-01-06 10:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",508,925001.74
"4843","MD10A","Eastern Delta","East Delta",2017,2017-01-06,2017-01-06 10:15:00,"Chroococcus minutus","Chroococcus",NA,"Cyanobacterium",1,1820.87
"4844","MD10A","Eastern Delta","East Delta",2017,2017-01-06,2017-01-06 10:15:00,"Monoraphidium tortile","Monoraphidium",NA,"Green Alga",1,1820.87
"4845","P8","Southern Delta","South Delta",2017,2017-01-06,2017-01-06 11:35:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",2,1539.71
"4846","P8","Southern Delta","South Delta",2017,2017-01-06,2017-01-06 11:35:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",9,6928.68
"4847","P8","Southern Delta","South Delta",2017,2017-01-06,2017-01-06 11:35:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",404,311020.59
"4848","P8","Southern Delta","South Delta",2017,2017-01-06,2017-01-06 11:35:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,1539.71
"4849","P8","Southern Delta","South Delta",2017,2017-01-06,2017-01-06 11:35:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,769.85
"4850","P8","Southern Delta","South Delta",2017,2017-01-06,2017-01-06 11:35:00,"Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",2,1539.71
"4851","D8",NA,NA,2017,2017-01-09,2017-01-09 11:15:00,"cf. Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",1,1820.87
"4852","D8",NA,NA,2017,2017-01-09,2017-01-09 11:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",469,853987.83
"4853","D8",NA,NA,2017,2017-01-09,2017-01-09 11:15:00,"Synedra cf. ulna","Synedra",NA,"Pennate Diatom",1,1820.87
"4854","D4","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 12:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",6,10925.22
"4855","D4","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 12:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",572,1041537.39
"4856","D4","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 12:45:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,1820.87
"4857","D22","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 13:30:00,"cf. Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,1847.65
"4858","D22","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 13:30:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",1,1847.65
"4859","D22","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 13:30:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",419,774164.12
"4860","D22","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 13:30:00,"Monoraphidium arcuatum","Monoraphidium",NA,"Green Alga",1,1847.65
"4861","D22","Lower Sacramento","Lower Sac",2017,2017-01-09,2017-01-09 13:30:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,1847.65
"4862","D7",NA,NA,2017,2017-01-10,2017-01-10 11:40:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",3,9104.35
"4863","D7",NA,NA,2017,2017-01-10,2017-01-10 11:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",396,1201773.91
"4864","D7",NA,NA,2017,2017-01-10,2017-01-10 11:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,6069.57
"4865","D7",NA,NA,2017,2017-01-10,2017-01-10 11:40:00,"Diatoma vulgare","Diatoma",NA,"Pennate Diatom",1,3034.78
"4866","D7",NA,NA,2017,2017-01-10,2017-01-10 11:40:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",3,9104.35
"4867","D41A",NA,NA,2017,2017-01-11,2017-01-11 09:55:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,4619.12
"4868","D41A",NA,NA,2017,2017-01-11,2017-01-11 09:55:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",5,23095.59
"4869","D41A",NA,NA,2017,2017-01-11,2017-01-11 09:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",508,2346511.76
"4870","D41A",NA,NA,2017,2017-01-11,2017-01-11 09:55:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",1,4619.12
"4871","D41A",NA,NA,2017,2017-01-11,2017-01-11 09:55:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",4,18476.47
"4872","D6",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"cf. Planktolyngbya limnetica","Planktolyngbya",NA,"Cyanobacterium",1,4552.17
"4873","D6",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"cf. Synechococcus sp.","Synechococcus",NA,"Cyanobacterium",4,18208.7
"4874","D6",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",1,4552.17
"4875","D6",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",554,2521904.35
"4876","D6",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",3,13656.52
"4877","D6",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Nitzschia inconspicua","Nitzschia",NA,"Pennate Diatom",2,9104.35
"4878","D41",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",1,1847.65
"4879","D41",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",525,970014.71
"4880","D41",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",2,3695.29
"4881","D41",NA,NA,2017,2017-01-11,2017-01-11 10:45:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",8,14781.18
"4882","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,303.48
"4883","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"cf. Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",12,3641.74
"4884","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"cf. Lyngbya sp.","Lyngbya",NA,"Cyanobacterium",1,303.48
"4885","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"cf. Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,303.48
"4886","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"cf. Synechococcus sp.","Synechococcus",NA,"Cyanobacterium",68,20636.52
"4887","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",50,15173.91
"4888","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",1008,305906.09
"4889","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",4,1213.91
"4890","C9","Southern Delta","South Delta",2017,2017-02-02,2017-02-02 11:15:00,"Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",5,1517.39
"4891","C10A",NA,NA,2017,2017-02-02,2017-02-02 12:45:00,"Adlafia sp.","Adlafia",NA,"Pennate Diatom",1,455.22
"4892","C10A",NA,NA,2017,2017-02-02,2017-02-02 12:45:00,"cf. Glaucospira sp.","Glaucospira",NA,"Cyanobacterium",1,455.22
"4893","C10A",NA,NA,2017,2017-02-02,2017-02-02 12:45:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",10,4552.17
"4894","C10A",NA,NA,2017,2017-02-02,2017-02-02 12:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",39,17753.48
"4895","C10A",NA,NA,2017,2017-02-02,2017-02-02 12:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",912,415158.26
